Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units,Source_File,Interval_Start,Hits_in_10min
2025-09-28 17:19:23,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 17:10:00,17
2025-09-28 17:19:16,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 17:10:00,17
2025-09-28 17:19:15,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 17:10:00,17
2025-09-28 17:19:10,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 17:10:00,17
2025-09-28 17:19:07,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 17:10:00,17
2025-09-28 13:53:07,6200,AUX_Poly2,OFFNRM,ACK,,current change rate alarm,,,3.csv,2025-09-28 13:50:00,13
2025-09-28 13:53:02,6200,AUX_Poly2,OFFNRM,,L 00,current change rate alarm,ON,,3.csv,2025-09-28 13:50:00,13
2025-09-28 13:29:09,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 13:20:00,14
2025-09-28 13:29:09,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 13:20:00,14
2025-09-28 13:29:05,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 13:20:00,14
2025-09-28 13:28:51,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 13:20:00,14
2025-09-28 13:28:45,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 13:20:00,14
2025-09-28 13:28:40,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 13:20:00,14
2025-09-28 13:28:35,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 13:20:00,14
2025-09-28 13:28:34,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 13:20:00,14
2025-09-28 13:28:33,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 13:20:00,14
2025-09-28 13:28:29,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 13:20:00,14
2025-09-28 13:28:29,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 13:20:00,14
2025-09-28 10:43:32,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 10:40:00,13
2025-09-28 07:08:15,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 07:00:00,11
2025-09-28 07:08:14,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 07:00:00,11
2025-09-28 07:08:07,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 07:00:00,11
2025-09-28 07:08:04,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 07:00:00,11
2025-09-28 07:07:44,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 07:00:00,11
2025-09-28 03:08:53,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 03:00:00,10
2025-09-28 03:08:53,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 03:00:00,10
2025-09-28 03:08:51,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 03:00:00,10
2025-09-28 03:08:39,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 03:00:00,10
2025-09-28 03:08:38,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 03:00:00,10
2025-09-28 03:08:25,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 03:00:00,10
2025-09-28 03:08:24,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 03:00:00,10
2025-09-28 03:08:19,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 03:00:00,10
2025-09-28 03:08:13,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 03:00:00,10
2025-09-28 01:09:48,4600,AI_4604,BAD PV,ACK,,R-4622 Outlet Water Conductivity,,,3.csv,2025-09-28 01:00:00,10
2025-09-28 01:09:20,4600,AI_4604,BAD PV,OK,L 00,R-4622 Outlet Water Conductivity,102.882,µs/cm,3.csv,2025-09-28 01:00:00,10
2025-09-28 01:09:19,4600,AI_4604,BAD PV,,L 00,R-4622 Outlet Water Conductivity,102.882,µs/cm,3.csv,2025-09-28 01:00:00,10
2025-09-28 01:08:00,4600,AI_4604,BAD PV,ACK,,R-4622 Outlet Water Conductivity,,,3.csv,2025-09-28 01:00:00,10
2025-09-28 01:07:45,4600,AI_4604,BAD PV,OK,L 00,R-4622 Outlet Water Conductivity,102.882,µs/cm,3.csv,2025-09-28 01:00:00,10
2025-09-28 01:07:43,4600,AI_4604,BAD PV,,L 00,R-4622 Outlet Water Conductivity,102.882,µs/cm,3.csv,2025-09-28 01:00:00,10
2025-09-28 01:07:23,4600,AI_4604,BAD PV,OK,L 00,R-4622 Outlet Water Conductivity,102.882,µs/cm,3.csv,2025-09-28 01:00:00,10
2025-09-28 01:07:22,4600,AI_4604,BAD PV,,L 00,R-4622 Outlet Water Conductivity,102.882,µs/cm,3.csv,2025-09-28 01:00:00,10
2025-09-28 01:06:22,4600,AI_4604,BAD PV,OK,L 00,R-4622 Outlet Water Conductivity,102.886,µs/cm,3.csv,2025-09-28 01:00:00,10
2025-09-28 01:06:20,4600,AI_4604,BAD PV,,L 00,R-4622 Outlet Water Conductivity,102.886,µs/cm,3.csv,2025-09-28 01:00:00,10
2025-09-28 23:10:22,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 23:10:00,14
2025-09-28 17:36:59,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 17:30:00,10
2025-09-28 15:33:38,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 15:30:00,10
2025-09-28 15:33:37,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 15:30:00,10
2025-09-28 15:33:33,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 15:30:00,10
2025-09-28 13:26:22,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 13:20:00,14
2025-09-28 13:26:20,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 13:20:00,14
2025-09-28 13:26:18,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 13:20:00,14
2025-09-28 12:37:37,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 12:30:00,10
2025-09-28 12:37:36,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 12:30:00,10
2025-09-28 12:37:30,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 12:30:00,10
2025-09-28 12:37:16,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 12:30:00,10
2025-09-28 12:37:15,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 12:30:00,10
2025-09-28 10:24:21,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 10:20:00,10
2025-09-28 10:24:16,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 10:20:00,10
2025-09-28 10:23:56,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 10:20:00,10
2025-09-28 10:23:51,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 10:20:00,10
2025-09-28 10:23:46,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 10:20:00,10
2025-09-28 07:46:54,4600,FQ_4606A,BAD PV,OK,L 00,R-4614A Outlet Water Flow,81.7494,m3/h,3.csv,2025-09-28 07:40:00,12
2025-09-28 07:46:43,4600,FQ_4606A,BAD PV,,L 00,R-4614A Outlet Water Flow,0,m3/h,3.csv,2025-09-28 07:40:00,12
2025-09-28 07:46:41,4600,FQ_4606A,BAD PV,OK,L 00,R-4614A Outlet Water Flow,84.9851,m3/h,3.csv,2025-09-28 07:40:00,12
2025-09-28 07:46:35,4600,FQ_4606A,BAD PV,,L 00,R-4614A Outlet Water Flow,84.9851,m3/h,3.csv,2025-09-28 07:40:00,12
2025-09-28 07:46:33,4600,FQ_4606A,BAD PV,OK,L 00,R-4614A Outlet Water Flow,84.9104,m3/h,3.csv,2025-09-28 07:40:00,12
2025-09-28 07:46:33,4600,FQ_4606A,BAD PV,,L 00,R-4614A Outlet Water Flow,84.9104,m3/h,3.csv,2025-09-28 07:40:00,12
2025-09-28 07:46:32,4600,FQ_4606A,BAD PV,OK,L 00,R-4614A Outlet Water Flow,84.9384,m3/h,3.csv,2025-09-28 07:40:00,12
2025-09-28 07:46:21,4600,FQ_4606A,BAD PV,,L 00,R-4614A Outlet Water Flow,0,m3/h,3.csv,2025-09-28 07:40:00,12
2025-09-28 07:46:20,4600,FQ_4606A,BAD PV,OK,L 00,R-4614A Outlet Water Flow,84.9415,m3/h,3.csv,2025-09-28 07:40:00,12
2025-09-28 07:46:20,4600,FQ_4606A,BAD PV,,L 00,R-4614A Outlet Water Flow,84.9415,m3/h,3.csv,2025-09-28 07:40:00,12
2025-09-28 07:46:17,4600,FQ_4606A,BAD PV,OK,L 00,R-4614A Outlet Water Flow,84.9602,m3/h,3.csv,2025-09-28 07:40:00,12
2025-09-28 07:46:16,4600,FQ_4606A,BAD PV,,L 00,R-4614A Outlet Water Flow,84.9602,m3/h,3.csv,2025-09-28 07:40:00,12
2025-09-28 07:00:35,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 07:00:00,11
2025-09-28 06:06:03,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 06:00:00,19
2025-09-28 06:05:59,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 06:00:00,19
2025-09-28 06:05:53,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 06:00:00,19
2025-09-28 06:05:25,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 06:00:00,19
2025-09-28 06:05:19,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 06:00:00,19
2025-09-28 03:50:23,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 03:50:00,13
2025-09-28 03:50:22,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 03:50:00,13
2025-09-28 03:50:01,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 03:50:00,13
2025-09-28 01:46:27,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 01:40:00,23
2025-09-28 01:46:25,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 01:40:00,23
2025-09-28 01:46:11,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 01:40:00,23
2025-09-28 01:46:07,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 01:40:00,23
2025-09-28 01:46:04,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 01:40:00,23
2025-09-28 01:46:02,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 01:40:00,23
2025-09-28 01:46:00,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 01:40:00,23
2025-09-28 01:45:51,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 01:40:00,23
2025-09-28 01:45:47,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 01:40:00,23
2025-09-28 23:42:12,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 23:40:00,11
2025-09-28 23:42:09,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 23:40:00,11
2025-09-28 23:41:40,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 23:40:00,11
2025-09-28 19:34:07,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 19:30:00,12
2025-09-28 15:02:04,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 15:00:00,12
2025-09-28 15:02:03,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 15:00:00,12
2025-09-28 15:01:53,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 15:00:00,12
2025-09-28 15:01:49,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 15:00:00,12
2025-09-28 15:01:46,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 15:00:00,12
2025-09-28 15:01:44,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 15:00:00,12
2025-09-28 15:01:43,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 15:00:00,12
2025-09-28 15:01:37,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 15:00:00,12
2025-09-28 15:01:23,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 15:00:00,12
2025-09-28 15:01:05,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 15:00:00,12
2025-09-28 15:01:04,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 15:00:00,12
2025-09-28 13:58:30,6200,AUX_Poly2,OFFNRM,OK,L 00,current change rate alarm,OFF,,3.csv,2025-09-28 13:50:00,13
2025-09-28 13:58:22,6200,AUX_Poly2,OFFNRM,ACK,,current change rate alarm,,,3.csv,2025-09-28 13:50:00,13
2025-09-28 13:58:12,6200,AUX_Poly2,OFFNRM,,L 00,current change rate alarm,ON,,3.csv,2025-09-28 13:50:00,13
2025-09-28 12:51:20,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 12:50:00,17
2025-09-28 12:51:18,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 12:50:00,17
2025-09-28 12:51:15,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 12:50:00,17
2025-09-28 12:51:13,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 12:50:00,17
2025-09-28 12:51:12,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 12:50:00,17
2025-09-28 12:50:51,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 12:50:00,17
2025-09-28 12:50:50,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 12:50:00,17
2025-09-28 10:29:45,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 10:20:00,10
2025-09-28 10:29:43,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 10:20:00,10
2025-09-28 10:29:41,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 10:20:00,10
2025-09-28 10:29:40,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 10:20:00,10
2025-09-28 10:29:38,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 10:20:00,10
2025-09-28 08:07:26,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 08:00:00,13
2025-09-28 08:07:24,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 08:00:00,13
2025-09-28 08:07:19,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 08:00:00,13
2025-09-28 08:06:57,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 08:00:00,13
2025-09-28 08:06:57,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 08:00:00,13
2025-09-28 08:06:34,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 08:00:00,13
2025-09-28 08:06:33,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 08:00:00,13
2025-09-28 12:39:41,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 12:30:00,10
2025-09-28 12:39:36,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 12:30:00,10
2025-09-28 12:39:06,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 12:30:00,10
2025-09-28 12:39:00,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 12:30:00,10
2025-09-28 12:38:58,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 12:30:00,10
2025-09-28 10:40:03,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 10:40:00,13
2025-09-28 06:06:58,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 06:00:00,19
2025-09-28 06:06:56,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 06:00:00,19
2025-09-28 06:06:46,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 06:00:00,19
2025-09-28 06:06:43,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 06:00:00,19
2025-09-28 06:06:42,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 06:00:00,19
2025-09-28 06:06:41,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 06:00:00,19
2025-09-28 06:06:37,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 06:00:00,19
2025-09-28 06:06:31,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 06:00:00,19
2025-09-28 06:06:29,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 06:00:00,19
2025-09-28 06:06:28,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 06:00:00,19
2025-09-28 06:06:27,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 06:00:00,19
2025-09-28 06:06:23,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 06:00:00,19
2025-09-28 06:06:20,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 06:00:00,19
2025-09-28 03:53:33,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 03:50:00,13
2025-09-28 03:53:27,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 03:50:00,13
2025-09-28 03:53:24,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 03:50:00,13
2025-09-28 01:49:21,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 01:40:00,23
2025-09-28 01:49:20,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 01:40:00,23
2025-09-28 01:49:14,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 01:40:00,23
2025-09-28 01:49:13,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 01:40:00,23
2025-09-28 01:49:08,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 01:40:00,23
2025-09-28 01:49:07,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 01:40:00,23
2025-09-28 01:49:03,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 01:40:00,23
2025-09-28 01:48:57,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 01:40:00,23
2025-09-28 01:48:55,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 01:40:00,23
2025-09-28 23:42:59,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 23:40:00,11
2025-09-28 23:42:57,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 23:40:00,11
2025-09-28 23:42:17,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 23:40:00,11
2025-09-28 23:42:16,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 23:40:00,11
2025-09-28 23:42:05,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 23:40:00,11
2025-09-28 23:41:34,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 23:40:00,11
2025-09-28 23:41:32,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 23:40:00,11
2025-09-28 19:30:52,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 19:30:00,12
2025-09-28 19:30:52,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 19:30:00,12
2025-09-28 19:30:50,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 19:30:00,12
2025-09-28 19:30:42,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 19:30:00,12
2025-09-28 19:30:40,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 19:30:00,12
2025-09-28 19:30:38,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 19:30:00,12
2025-09-28 19:30:23,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 19:30:00,12
2025-09-28 19:30:19,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 19:30:00,12
2025-09-28 19:30:15,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 19:30:00,12
2025-09-28 19:30:11,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 19:30:00,12
2025-09-28 19:30:10,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 19:30:00,12
2025-09-28 19:18:01,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 19:10:00,11
2025-09-28 19:17:59,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 19:10:00,11
2025-09-28 19:17:47,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 19:10:00,11
2025-09-28 17:34:30,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 17:30:00,10
2025-09-28 17:34:10,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 17:30:00,10
2025-09-28 17:33:58,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 17:30:00,10
2025-09-28 17:33:56,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 17:30:00,10
2025-09-28 17:33:46,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,,3.csv,2025-09-28 17:30:00,10
2025-09-28 17:33:45,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,,3.csv,2025-09-28 17:30:00,10
